date,Qualification,geography_name,geography_code,school_type_group,Institution,subject_area,Subject,Number at grade A*.,Number at grade A.,Number at grade B.,Number at grade C.,Number at grade D.,Number at grade E.,Number at grade U.,Exam entries,astar_a_grade_achieved,astar_b_grade_achieved,astar_c_grade_achieved,astar_d_grade_achieved,astar_e_grade_achieved,Percent achieving grade A*,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,Percent achieving grade A* - A,Percent achieving grade A* - B,Percent achieving grade A* - C,Percent achieving grade A* - D,Percent achieving grade A* - E
2019/20,A level,Bradford,E08000032,State-funded institutions,All state-funded schools,Modern languages - other,Urdu,2,0,3,1,0,0,0,6,2,5,6,6,6,33.33333,0,50,16.66667,0,0,33.33333,83.33333,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Modern Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Science - other,Geology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,General studies,Critical Thinking,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Art & Design,Textiles,2,4,6,0,0,0,1,13,6,12,12,12,12,15.38462,30.76923,46.15385,0,0,0,46.15385,92.30769,92.30769,92.30769,92.30769
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Government and politics,Total Government and Politics,2,4,9,7,2,0,0,24,6,15,22,24,24,8.33333,16.66667,37.5,29.16667,8.33333,0,25,62.5,91.66667,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Physical Education,Total Physical Education,1,5,7,6,5,3,0,27,6,13,19,24,27,3.7037,18.51852,25.92593,22.22222,18.51852,11.11111,22.22222,48.14815,70.37037,88.88889,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Punjabi,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Religious Studies,Total Religious Studies,5,11,11,6,1,0,0,34,16,27,33,34,34,14.70588,32.35294,32.35294,17.64706,2.94118,0,47.05882,79.41176,97.05882,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Psychology,Total Psychology,16,34,52,58,28,5,0,193,50,102,160,188,193,8.29016,17.61658,26.94301,30.05181,14.50777,2.59067,25.90674,52.84974,82.90155,97.40933,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Science -Physics,Total Physics,7,18,13,14,8,2,0,62,25,38,52,60,62,11.29032,29.03226,20.96774,22.58065,12.90323,3.22581,40.32258,61.29032,83.87097,96.77419,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Science - other,Environmental Science,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Science - other,Electronics,0,1,1,1,1,0,0,4,1,2,3,4,4,0,25,25,25,25,0,25,50,75,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Gujarati,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Art & Design,Art and design,10,11,13,11,5,0,0,50,21,34,45,50,50,20,22,26,22,10,0,42,68,90,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Computer Science,Total Computer Science,4,8,7,10,4,0,0,33,12,19,29,33,33,12.12121,24.24242,21.21212,30.30303,12.12121,0,36.36364,57.57576,87.87879,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Geography,Total Geography,5,12,25,18,9,1,0,70,17,42,60,69,70,7.14286,17.14286,35.71429,25.71429,12.85714,1.42857,24.28571,60,85.71429,98.57143,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Maths - Further,Total Further Mathematics,4,12,1,1,0,0,0,18,16,17,18,18,18,22.22222,66.66667,5.55556,5.55556,0,0,88.88889,94.44444,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Law,Total Law,0,0,2,2,0,0,0,4,0,2,4,4,4,0,0,50,50,0,0,0,50,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages,German,4,5,1,1,0,0,0,11,9,10,11,11,11,36.36364,45.45455,9.09091,9.09091,0,0,81.81818,90.90909,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,General studies,Total General studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Maths,Maths,35,57,34,54,24,7,0,211,92,126,180,204,211,16.58768,27.01422,16.11374,25.59242,11.37441,3.31754,43.6019,59.71564,85.30806,96.68246,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Classical studies,Classics (General),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Art & Design,Graphics,0,0,4,1,0,0,0,5,0,4,5,5,5,0,0,80,20,0,0,0,80,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages,French,4,7,7,5,1,1,0,25,11,18,23,24,25,16,28,28,20,4,4,44,72,92,96,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Accounting and Finance,Total Accounting and finance,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,100,0,0,0,0,100,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Design and technology,D&T Systems & Control,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,All subjects,Total subjects,169,399,505,464,188,40,1,1766,568,1073,1537,1725,1765,9.56965,22.59343,28.5957,26.27407,10.64553,2.26501,32.16308,60.75878,87.03284,97.67837,99.94337
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Music,Total Music,0,3,2,2,0,0,0,7,3,5,7,7,7,0,42.85714,28.57143,28.57143,0,0,42.85714,71.42857,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Design and technology,D&T Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Arts,Communication Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Business Studies,Total Business Studies,3,19,32,34,12,1,0,101,22,54,88,100,101,2.9703,18.81188,31.68317,33.66337,11.88119,0.9901,21.78218,53.46535,87.12871,99.0099,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages,Total Modern languages including Other,8,17,10,7,2,1,0,45,25,35,42,44,45,17.77778,37.77778,22.22222,15.55556,4.44444,2.22222,55.55556,77.77778,93.33333,97.77778,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Art & Design,Photography,1,11,16,11,3,1,0,43,12,28,39,42,43,2.32558,25.5814,37.2093,25.5814,6.97674,2.32558,27.90698,65.11628,90.69767,97.67442,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Anthropology,Total Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Logic/Philosophy,Total Logic/ Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Geography,Geography (World Development),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,English,Total English,16,33,59,43,13,1,0,165,49,108,151,164,165,9.69697,20,35.75758,26.06061,7.87879,0.60606,29.69697,65.45455,91.51515,99.39394,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Humanities,Total Humanities,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Arts,Drama & Theatre Studies,1,3,5,5,2,0,0,16,4,9,14,16,16,6.25,18.75,31.25,31.25,12.5,0,25,56.25,87.5,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Archaeology,Total Archaeology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Art & Design,Fine Art,1,6,6,5,1,0,0,19,7,13,18,19,19,5.26316,31.57895,31.57895,26.31579,5.26316,0,36.84211,68.42105,94.73684,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Russian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Arabic,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Dutch,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,All facilitating subjects,Total facilitating subjects,103,229,234,219,95,25,0,905,332,566,785,880,905,11.38122,25.30387,25.85635,24.1989,10.49724,2.76243,36.68508,62.54144,86.74033,97.23757,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Classical studies,Classical Civilisation,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Polish,0,1,0,0,0,0,0,1,1,1,1,1,1,0,100,0,0,0,0,100,100,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Science -Biology,Total Biology,17,36,46,42,26,6,0,173,53,99,141,167,173,9.82659,20.80925,26.5896,24.27746,15.0289,3.46821,30.63584,57.22543,81.50289,96.53179,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,History,Total History,4,18,31,22,7,1,0,83,22,53,75,82,83,4.81928,21.68675,37.3494,26.50602,8.43373,1.20482,26.50602,63.85542,90.36145,98.79518,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Maths,Total Maths,35,57,34,54,24,7,0,211,92,126,180,204,211,16.58768,27.01422,16.11374,25.59242,11.37441,3.31754,43.6019,59.71564,85.30806,96.68246,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Art & Design,Total Art & Design,16,34,57,30,10,1,1,149,50,107,137,147,148,10.73826,22.81879,38.25503,20.13423,6.71141,0.67114,33.55705,71.81208,91.94631,98.65772,99.32886
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Music,Music Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Economics,Total Economics,5,9,17,14,6,1,0,52,14,31,45,51,52,9.61538,17.30769,32.69231,26.92308,11.53846,1.92308,26.92308,59.61538,86.53846,98.07692,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Geography,Geography,5,12,25,18,9,1,0,70,17,42,60,69,70,7.14286,17.14286,35.71429,25.71429,12.85714,1.42857,24.28571,60,85.71429,98.57143,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Citizenship studies,Total Citizenship studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Design and technology,D&T Product Design,0,5,5,8,1,2,0,21,5,10,18,19,21,0,23.80952,23.80952,38.09524,4.7619,9.52381,23.80952,47.61905,85.71429,90.47619,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Arts,Media/Film/Tv Studies,2,8,14,19,6,0,0,49,10,24,43,49,49,4.08163,16.32653,28.57143,38.77551,12.2449,0,20.40816,48.97959,87.7551,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Physical Education,Dance,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,English,English language,6,13,31,20,8,0,0,78,19,50,70,78,78,7.69231,16.66667,39.74359,25.64103,10.25641,0,24.35897,64.10256,89.74359,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Design and technology,D&T Textiles Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Design and technology,D&T Food Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Science - other,Total Other Sciences,0,1,1,1,1,0,0,4,1,2,3,4,4,0,25,25,25,25,0,25,50,75,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Arts,Film Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Maths,Mathematics (Pure),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,English,English literature,10,20,28,23,5,1,0,87,30,58,81,86,87,11.49425,22.98851,32.18391,26.43678,5.74713,1.14943,34.48276,66.66667,93.10345,98.85057,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Design and technology,Design & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Music,Music,0,3,2,2,0,0,0,7,3,5,7,7,7,0,42.85714,28.57143,28.57143,0,0,42.85714,71.42857,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Classical studies,Classical Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,English,English language & literature,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Art & Design,History of Art,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Art & Design,3d Studies,2,2,12,2,1,0,0,19,4,16,18,19,19,10.52632,10.52632,63.15789,10.52632,5.26316,0,21.05263,84.21053,94.73684,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages,Spanish,0,4,2,1,1,0,0,8,4,6,7,8,8,0,50,25,12.5,12.5,0,50,75,87.5,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Sociology,Total Sociology,5,13,18,23,7,2,0,68,18,36,59,66,68,7.35294,19.11765,26.47059,33.82353,10.29412,2.94118,26.47059,52.94118,86.76471,97.05882,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Arts,Total Arts,3,11,19,24,8,0,0,65,14,33,57,65,65,4.61538,16.92308,29.23077,36.92308,12.30769,0,21.53846,50.76923,87.69231,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Design and technology,Total D&T,0,5,5,8,1,2,0,21,5,10,18,19,21,0,23.80952,23.80952,38.09524,4.7619,9.52381,23.80952,47.61905,85.71429,90.47619,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Science -Chemistry,Total Chemistry,13,39,46,38,14,6,0,156,52,98,136,150,156,8.33333,25,29.48718,24.35897,8.97436,3.84615,33.33333,62.82051,87.17949,96.15385,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,ICT,Total ICT,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,General studies,General Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Maths,Additional Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Maths,Mathematics (Statistics),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Physical Education,Physical Education/Sports Studies,1,5,7,6,5,3,0,27,6,13,19,24,27,3.7037,18.51852,25.92593,22.22222,18.51852,11.11111,22.22222,48.14815,70.37037,88.88889,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Art & Design,Critical Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,All STEM subjects,Total STEM subjects,80,170,147,159,76,21,0,653,250,397,556,632,653,12.25115,26.03369,22.51149,24.34916,11.63859,3.21593,38.28484,60.79632,85.14548,96.78407,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Classical studies,Total Classical studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Total Other Modern Languages,0,1,0,0,0,0,0,1,1,1,1,1,1,0,100,0,0,0,0,100,100,100,100,100
2019/20,A level,Calderdale,E08000033,State-funded institutions,All state-funded schools,Modern languages - other,Urdu,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Modern Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Geology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,General studies,Critical Thinking,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Textiles,0,4,5,12,1,1,0,23,4,9,21,22,23,0,17.3913,21.73913,52.17391,4.34783,4.34783,17.3913,39.13043,91.30435,95.65217,100
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Government and politics,Total Government and Politics,3,4,1,3,1,0,0,12,7,8,11,12,12,25,33.33333,8.33333,25,8.33333,0,58.33333,66.66667,91.66667,100,100
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Physical Education,Total Physical Education,1,1,5,3,2,0,0,12,2,7,10,12,12,8.33333,8.33333,41.66667,25,16.66667,0,16.66667,58.33333,83.33333,100,100
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Punjabi,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Religious Studies,Total Religious Studies,2,3,6,6,4,0,1,22,5,11,17,21,21,9.09091,13.63636,27.27273,27.27273,18.18182,0,22.72727,50,77.27273,95.45455,95.45455
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Psychology,Total Psychology,13,19,52,45,41,17,2,191,32,84,129,170,187,6.80628,9.94764,27.22513,23.56021,21.46597,8.90052,16.75393,43.97906,67.53927,89.00524,97.90576
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science -Physics,Total Physics,3,13,11,14,13,6,2,62,16,27,41,54,60,4.83871,20.96774,17.74194,22.58065,20.96774,9.67742,25.80645,43.54839,66.12903,87.09677,96.77419
2019/20,A level,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Environmental Science,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
