geography_code,geography_code,skill,geography_name,count,duration
E08000032,E08000032,Swift (Programming Language),Bradford,3,18.0
E08000032,E08000032,Project Management Software,Bradford,3,17.5882352941176
E08000032,E08000032,Cloud Technologies,Bradford,3,27.4705882352941
E08000032,E08000032,Cucumber (Software),Bradford,3,45.4117647058824
E08000033,E08000033,Microsoft Excel,Calderdale,136,31.3333333333333
E08000033,E08000033,Microsoft Office,Calderdale,126,34.0
E08000033,E08000033,Microsoft Outlook,Calderdale,96,29.9666666666667
E08000033,E08000033,JavaScript (Programming Language),Calderdale,76,37.25
E08000033,E08000033,HyperText Markup Language (HTML),Calderdale,61,28.2
E08000033,E08000033,SQL (Programming Language),Calderdale,60,27.1538461538462
E08000033,E08000033,Microsoft Azure,Calderdale,59,41.125
E08000033,E08000033,Microsoft PowerPoint,Calderdale,58,27.6296296296296
E08000033,E08000033,Adobe Photoshop,Calderdale,57,24.0
E08000033,E08000033,Operating Systems,Calderdale,55,45.7142857142857
E08000033,E08000033,Cascading Style Sheets (CSS),Calderdale,47,24.0
E08000033,E08000033,Microsoft Office 365,Calderdale,44,19.4545454545455
E08000033,E08000033,SAP Applications,Calderdale,40,48.3846153846154
E08000033,E08000033,PHP (Scripting Language),Calderdale,40,15.0
E08000033,E08000033,Active Directory,Calderdale,38,23.6666666666667
E08000033,E08000033,Adobe Illustrator,Calderdale,35,31.5714285714286
E08000033,E08000033,Microsoft Word,Calderdale,31,31.8333333333333
E08000033,E08000033,Adobe InDesign,Calderdale,28,25.0
E08000033,E08000033,Warehouse Management Systems,Calderdale,22,15.5
E08000033,E08000033,C (Programming Language),Calderdale,19,37.5555555555556
E08000033,E08000033,Sage 50 (Accounting Software),Calderdale,18,37.5
E08000033,E08000033,Zoom (Video Conferencing Tool),Calderdale,16,31.4
E08000033,E08000033,Xero (Accounting Software),Calderdale,12,22.5
E08000034,E08000034,Microsoft Excel,Kirklees,346,33.6352941176471
E08000034,E08000034,Microsoft Office,Kirklees,326,34.9850746268657
E08000034,E08000034,Microsoft Outlook,Kirklees,170,35.0192307692308
E08000034,E08000034,Microsoft PowerPoint,Kirklees,130,33.5172413793103
E08000034,E08000034,SQL (Programming Language),Kirklees,113,27.4285714285714
E08000034,E08000034,JavaScript (Programming Language),Kirklees,82,30.0714285714286
E08000034,E08000034,Microsoft Azure,Kirklees,81,34.5555555555556
E08000034,E08000034,Adobe Photoshop,Kirklees,78,28.9090909090909
E08000034,E08000034,Python (Programming Language),Kirklees,78,31.3846153846154
E08000034,E08000034,AutoCAD,Kirklees,75,37.1
E08000034,E08000034,Cascading Style Sheets (CSS),Kirklees,65,26.8181818181818
E08000034,E08000034,Linux,Kirklees,62,34.4
E08000034,E08000034,HyperText Markup Language (HTML),Kirklees,61,26.4545454545455
E08000034,E08000034,Java (Programming Language),Kirklees,53,24.7142857142857
E08000034,E08000034,Git (Version Control System),Kirklees,52,28.625
E08000034,E08000034,Microsoft Word,Kirklees,51,32.7777777777778
E08000034,E08000034,SAP Applications,Kirklees,49,30.9375
E08000034,E08000034,C# (Programming Language),Kirklees,49,29.5
E08000034,E08000034,Reliability Availability Maintainability And Safety Software,Kirklees,45,33.0
E08000034,E08000034,Operating Systems,Kirklees,45,39.0
E08000034,E08000034,React.js,Kirklees,43,43.1428571428571
E08000034,E08000034,Amazon Web Services,Kirklees,43,28.0
E08000034,E08000034,Adobe Illustrator,Kirklees,42,28.1
E08000034,E08000034,WordPress,Kirklees,37,32.2666666666667
E08000034,E08000034,Payroll Systems,Kirklees,37,23.5
E08000034,E08000034,Microsoft Office 365,Kirklees,35,37.125
E08000034,E08000034,Design Software,Kirklees,35,26.7142857142857
E08000034,E08000034,Application Programming Interface (API),Kirklees,33,26.8571428571429
E08000034,E08000034,Firewall,Kirklees,33,41.75
E08000034,E08000034,Accounting Software,Kirklees,31,31.2666666666667
E08000034,E08000034,PHP (Scripting Language),Kirklees,31,30.8571428571429
E08000034,E08000034,Kubernetes,Kirklees,29,24.6
E08000034,E08000034,Windows Servers,Kirklees,28,26.6666666666667
E08000034,E08000034,SolidWorks (CAD),Kirklees,26,27.5454545454545
E08000034,E08000034,Adobe Creative Suite,Kirklees,24,34.0
E08000034,E08000034,C (Programming Language),Kirklees,23,34.875
E08000034,E08000034,Microsoft Teams,Kirklees,22,36.0
E08000034,E08000034,Microsoft Access,Kirklees,21,27.0
E08000034,E08000034,Project Management Software,Kirklees,21,38.0
E08000034,E08000034,Adobe InDesign,Kirklees,20,28.0769230769231
E08000034,E08000034,HTML5,Kirklees,20,31.6666666666667
E08000034,E08000034,Microsoft SharePoint,Kirklees,19,32.625
E08000034,E08000034,Microsoft Windows,Kirklees,19,38.6666666666667
E08000034,E08000034,Apple IOS,Kirklees,18,37.2
E08000034,E08000034,Information Technology Infrastructure Library,Kirklees,17,32.1428571428571
E08000034,E08000034,Sage 50 (Accounting Software),Kirklees,16,22.6
E08000034,E08000034,Transact-SQL,Kirklees,14,21.4
E08000034,E08000034,Software Systems,Kirklees,13,29.6
E08000034,E08000034,JIRA,Kirklees,13,21.0
E08000034,E08000034,Active Directory,Kirklees,13,24.6
E08000034,E08000034,Xero (Accounting Software),Kirklees,13,29.4
E08000034,E08000034,SQL Server Reporting Services,Kirklees,13,25.2
E08000034,E08000034,Management Information Systems,Kirklees,12,46.25
E08000034,E08000034,Zoom (Video Conferencing Tool),Kirklees,12,21.875
E08000034,E08000034,Pinterest,Kirklees,11,31.0
E08000034,E08000034,Aruba (Network Management Software),Kirklees,11,24.6666666666667
E08000034,E08000034,Microsoft SQL Servers,Kirklees,10,26.1666666666667
E08000035,E08000035,Microsoft Excel,Leeds,2173,31.9076923076923
E08000035,E08000035,Microsoft Office,Leeds,1904,32.0691056910569
E08000035,E08000035,Microsoft Outlook,Leeds,1380,32.2582417582418
E08000035,E08000035,SQL (Programming Language),Leeds,1314,31.2626262626263
E08000035,E08000035,Microsoft Azure,Leeds,1155,35.4787234042553
E08000035,E08000035,HyperText Markup Language (HTML),Leeds,981,30.3048780487805
E08000035,E08000035,Cascading Style Sheets (CSS),Leeds,927,34.2988505747126
E08000035,E08000035,Microsoft PowerPoint,Leeds,892,32.0902777777778
E08000035,E08000035,C# (Programming Language),Leeds,864,31.4776119402985
E08000035,E08000035,SAP Applications,Leeds,781,33.8550724637681
E08000035,E08000035,Microsoft Office 365,Leeds,774,34.25
E08000035,E08000035,Active Directory,Leeds,741,33.8571428571429
E08000035,E08000035,Python (Programming Language),Leeds,729,33.8970588235294
E08000035,E08000035,AutoCAD,Leeds,679,35.5714285714286
E08000035,E08000035,Windows Servers,Leeds,672,35.6140350877193
