geography_code,geography_code,skill,geography_name,count,duration
E08000033,E08000033,Fire Alarm Systems,Calderdale,41,24.6666666666667
E08000033,E08000033,Business Systems,Calderdale,41,17.375
E08000033,E08000033,SAP Applications,Calderdale,40,46.0
E08000033,E08000033,Safety Standards,Calderdale,40,26.0833333333333
E08000033,E08000033,Forklift Truck,Calderdale,40,30.625
E08000033,E08000033,PHP (Scripting Language),Calderdale,40,15.0
E08000033,E08000033,Electrical Engineering,Calderdale,39,39.5
E08000033,E08000033,Digital Transformation,Calderdale,38,22.9
E08000033,E08000033,Financial Statements,Calderdale,37,42.8888888888889
E08000033,E08000033,Service Quality,Calderdale,37,21.3333333333333
E08000033,E08000033,Active Directory,Calderdale,37,23.6666666666667
E08000033,E08000033,Marketing Management,Calderdale,36,31.6
E08000033,E08000033,Mechanical Engineering,Calderdale,36,26.2608695652174
E08000033,E08000033,Contract Management,Calderdale,36,21.4285714285714
E08000033,E08000033,Process Improvement,Calderdale,35,20.0769230769231
E08000033,E08000033,Product Management,Calderdale,35,23.7272727272727
E08000033,E08000033,Performance Management,Calderdale,35,26.125
E08000033,E08000033,Adobe Illustrator,Calderdale,35,31.5714285714286
E08000033,E08000033,Supply Chain,Calderdale,34,28.5555555555556
E08000033,E08000033,Control Systems,Calderdale,34,24.125
E08000033,E08000033,Lean Manufacturing,Calderdale,33,28.9090909090909
E08000033,E08000033,Financial Management,Calderdale,33,26.25
E08000033,E08000033,Newsletters,Calderdale,33,25.5
E08000033,E08000033,Internal Controls,Calderdale,32,33.0
E08000033,E08000033,Sales Management,Calderdale,32,45.2857142857143
E08000033,E08000033,Pay Per Click,Calderdale,32,22.6666666666667
E08000033,E08000033,Marketing Strategies,Calderdale,32,24.7
E08000033,E08000033,Strategic Planning,Calderdale,32,34.1111111111111
E08000033,E08000033,Quality Management,Calderdale,31,16.4615384615385
E08000033,E08000033,Help Desk Support,Calderdale,31,19.8333333333333
E08000033,E08000033,Copywriting,Calderdale,31,25.0
E08000033,E08000033,Extract Transform Load (ETL),Calderdale,31,12.4444444444444
E08000033,E08000033,External Auditing,Calderdale,30,27.8571428571429
E08000033,E08000033,Standard Operating Procedure,Calderdale,30,16.2857142857143
E08000033,E08000033,Internal Auditing,Calderdale,30,26.8571428571429
E08000033,E08000033,Profit And Loss (P&L) Management,Calderdale,30,47.7857142857143
E08000033,E08000033,Environment Health And Safety,Calderdale,30,13.2307692307692
E08000034,E08000034,Cold Calling,Kirklees,1369,43.7142857142857
E08000034,E08000034,Key Performance Indicators (KPIs),Kirklees,287,34.7659574468085
E08000034,E08000034,Invoicing,Kirklees,224,33.4925373134328
E08000034,E08000034,Numeracy,Kirklees,209,33.9852941176471
E08000034,E08000034,Purchasing,Kirklees,152,35.9393939393939
E08000034,E08000034,Selling Techniques,Kirklees,145,36.0333333333333
E08000034,E08000034,Service Quality,Kirklees,137,37.4375
E08000034,E08000034,Business To Business,Kirklees,129,38.7777777777778
E08000034,E08000034,Machinery,Kirklees,117,35.6774193548387
E08000034,E08000034,Product Knowledge,Kirklees,114,41.551724137931
E08000034,E08000034,Digital Marketing,Kirklees,108,35.3142857142857
E08000034,E08000034,Forklift Truck,Kirklees,98,38.65
E08000034,E08000034,Housekeeping,Kirklees,95,36.1379310344828
E08000034,E08000034,Risk Analysis,Kirklees,87,38.12
E08000034,E08000034,Welding,Kirklees,81,39.5
