geography_code,geography_code,skill,geography_name,count,duration
E08000035,E08000035,Microsoft Certified Systems Engineer,Leeds,53,33.0909090909091
E08000035,E08000035,Microsoft Certified Systems Administrator (MCSA),Leeds,45,27.6666666666667
E08000035,E08000035,Chartered Institute Of Marketing (CIM),Leeds,35,24.25
E08000035,E08000035,Microsoft Certified Solutions Expert,Leeds,30,26.6666666666667
E08000035,E08000035,Six Sigma Green Belt Certification,Leeds,27,33.2
E08000035,E08000035,CompTIA Security+,Leeds,23,41.75
E08000036,E08000036,General Certificate Of Secondary Education,Wakefield,1731,34.2842105263158
E08000036,E08000036,Association Of Chartered Certified Accountants,Wakefield,1178,28.9166666666667
E08000036,E08000036,Chartered Institute Of Management Accountants (CIMA),Wakefield,1099,27.7826086956522
E08000036,E08000036,Functional Skills Qualification,Wakefield,725,29.1
E08000036,E08000036,Clinical Nurse Specialists (CNS),Wakefield,622,30.0714285714286
E08000036,E08000036,CSCS Card,Wakefield,221,37.5384615384615
E08000036,E08000036,CIPD Level 3,Wakefield,159,34.8125
E08000036,E08000036,Chartered Institute Of Personnel And Development (CIPD) Certified,Wakefield,92,16.8333333333333
E08000036,E08000036,PRINCE2  (PRojects IN Controlled Environments 2),Wakefield,70,60.0
E08000036,E08000036,CIPD Level 5,Wakefield,66,20.1875
E08000036,E08000036,NEBOSH Diploma,Wakefield,53,25.0
E08000036,E08000036,Chartered Institute Of Marketing (CIM),Wakefield,40,26.0
