geography_code,geography_code,skill,geography_name,count,duration
E07000163,E07000163,Coordinating,Craven,221,27.9166666666667
E07000163,E07000163,Teamwork,Craven,203,32.4615384615385
E07000163,E07000163,Business Administration,Craven,199,25.5
E07000163,E07000163,Prioritization,Craven,198,36.2222222222222
E07000163,E07000163,Mentorship,Craven,197,35.0
E07000163,E07000163,Decision Making,Craven,188,28.8888888888889
E07000163,E07000163,Budgeting,Craven,183,35.0
E07000163,E07000163,Report Writing,Craven,182,32.2857142857143
E07000163,E07000163,Multitasking,Craven,166,32.4615384615385
E07000163,E07000163,Coaching,Craven,159,29.9090909090909
E07000163,E07000163,Filing,Craven,158,29.4444444444444
E07000163,E07000163,Professionalism,Craven,157,33.8333333333333
E07000163,E07000163,Microsoft PowerPoint,Craven,145,30.0
E07000163,E07000163,Proactivity,Craven,115,30.8333333333333
E07000163,E07000163,Positivity,Craven,101,29.0
E07000163,E07000163,Literacy,Craven,86,30.5555555555556
E07000163,E07000163,Social Media,Craven,82,24.4
E07000163,E07000163,Typing,Craven,55,45.0
E07000163,E07000163,Advising,Craven,51,33.75
E07000163,E07000163,Written English,Craven,43,36.6666666666667
E07000163,E07000163,First Aid,Craven,42,28.0
E07000163,E07000163,Team Building,Craven,40,30.8
E07000163,E07000163,Teaching,Craven,39,35.375
E07000163,E07000163,English Language,Craven,37,28.0
E07000163,E07000163,Spreadsheets,Craven,36,27.75
E07000164,E07000164,Communications,Hambleton,849,32.4561403508772
E07000164,E07000164,Detail Oriented,Hambleton,629,34.3414634146342
E07000164,E07000164,Mathematics,Hambleton,538,33.8717948717949
E07000164,E07000164,Customer Service,Hambleton,381,33.6764705882353
E07000164,E07000164,Self-Motivation,Hambleton,296,34.7142857142857
E07000164,E07000164,Problem Solving,Hambleton,293,30.1666666666667
E07000164,E07000164,Packaging And Labeling,Hambleton,285,30.7692307692308
E07000164,E07000164,Enthusiasm,Hambleton,281,35.9615384615385
E07000164,E07000164,Management,Hambleton,279,36.8965517241379
E07000164,E07000164,Operations,Hambleton,249,33.8333333333333
E07000164,E07000164,Computer Literacy,Hambleton,206,35.7272727272727
E07000164,E07000164,Sales,Hambleton,205,29.9583333333333
E07000164,E07000164,Planning,Hambleton,203,30.5454545454545
E07000164,E07000164,Microsoft Excel,Hambleton,201,31.7142857142857
E07000164,E07000164,Cleanliness,Hambleton,146,37.75
E07000164,E07000164,Investigation,Hambleton,138,24.8571428571429
E07000164,E07000164,Scheduling,Hambleton,132,34.125
E07000164,E07000164,Microsoft Office,Hambleton,128,30.7142857142857
E07000164,E07000164,Coaching,Hambleton,125,42.0
E07000164,E07000164,Willingness To Learn,Hambleton,121,29.0
E07000164,E07000164,Innovation,Hambleton,119,29.0769230769231
E07000164,E07000164,Time Management,Hambleton,97,30.1538461538462
E07000164,E07000164,Team Building,Hambleton,94,25.1666666666667
E07000164,E07000164,Verbal Communication Skills,Hambleton,91,35.0
E07000164,E07000164,Coordinating,Hambleton,88,29.3
E07000164,E07000164,Mentorship,Hambleton,80,29.1428571428571
E07000164,E07000164,Leadership,Hambleton,77,39.0714285714286
E07000164,E07000164,Multitasking,Hambleton,77,32.2
E07000164,E07000164,Literacy,Hambleton,74,44.0
E07000164,E07000164,Presentations,Hambleton,71,25.7692307692308
E07000164,E07000164,Strong Work Ethic,Hambleton,70,34.3333333333333
E07000164,E07000164,Reliability,Hambleton,69,33.8
